$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$Time, <$Watt
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,36.6,67,836,1.4,2.888888889,152.2755556
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,23.3,67,418,1.4,10.33333333,157.0104167
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,23.3,67,836,1.4,3.444444444,153.9166667
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,36.6,67,418,1.4,7.555555556,155.643599
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,23.3,67,836,1.4,3.444444444,154.3358586
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,36.6,67,418,1.4,7.444444444,155.6839372
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,36.6,67,836,1.4,2.666666667,151.9185185
0,0,0,0,1.4,17,0.4,17,6,84,34,43,334,23.3,34,418,1.4,10.44444444,156.7073864
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,36.6,67,836,1.4,2.777777778,152.5385185
0,0,0,0,1.4,17,0.4,17,6,84,34,86,334,23.3,34,418,1.4,10.55555556,156.8176136
0,0,0,0,1.4,17,0.4,17,6,84,34,43,334,23.3,34,836,1.4,3.555555556,154.055303
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,36.6,67,418,1.4,7.333333333,155.2681159
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,23.3,67,836,1.4,3.555555556,154.2323232
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,36.6,67,418,1.4,7.444444444,155.0839976
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,36.6,67,836,1.4,2.777777778,152.0633333
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,36.6,34,836,1.4,2.777777778,152.0574074
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,36.6,34,418,1.4,7.555555556,155.4657609
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,23.3,34,836,1.4,3.555555556,153.8320707
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,36.6,34,418,1.4,7.555555556,155.5531401
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,23.3,34,836,1.4,3.333333333,153.5939394
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,23.3,34,418,1.4,10.55555556,156.758428
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,36.6,34,836,1.4,3,151.5233333
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,23.3,34,418,1.4,10.33333333,156.8145833
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,36.6,34,836,1.4,2.666666667,152.6851852
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,36.6,34,418,1.4,7.666666667,155.5708333
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,23.3,34,836,1.4,3.555555556,154.210101
0,0,0,0,1.4,9,0.4,17,6,84,34,43,667,36.6,34,418,1.4,7.555555556,156.0438406
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,23.3,67,836,1.4,3.555555556,154.4161616
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,23.3,67,418,1.4,10.33333333,157.021875
0,0,0,0,1.4,9,0.4,17,6,84,34,86,667,36.6,34,836,1.4,2.777777778,152.427037
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,23.3,67,418,1.4,10.33333333,157.065625
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,67,418,1.4,8.555555556,155.6774454
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,36.6,67,836,1.4,3.444444444,152.2005051
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,36.6,67,418,1.4,8.333333333,153.3961538
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,23.3,67,836,1.4,4.333333333,155.2428571
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,23.3,67,418,1.4,11.55555556,157.1235714
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,23.3,67,836,1.4,4.333333333,154.7357143
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,23.3,67,418,1.4,11.33333333,156.96
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,67,836,1.4,3.333333333,153.4090909
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,67,418,1.4,8.333333333,156.3692308
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,36.6,67,836,1.4,3.333333333,153.9164141
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,36.6,67,418,1.4,8.333333333,156.4089744
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,23.3,67,836,1.4,4.222222222,154.8410256
0,0,0,0,1.4,9,0.4,17,6,84,34,86,334,23.3,34,418,1.4,10.44444444,156.7545139
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,23.3,34,836,1.4,3.444444444,154.1040404
0,0,0,0,1.4,9,0.4,17,6,84,34,43,334,23.3,34,418,1.4,10.33333333,157.2885417
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,67,836,1.4,3.555555556,154.1050505
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,23.3,34,836,1.4,4.333333333,154.1619048
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,36.6,34,418,1.4,8.555555556,156.3011871
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,36.6,34,836,1.4,3.333333333,153.1272727
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,34,418,1.4,8.555555556,156.3093542
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,34,836,1.4,3.444444444,153.7585859
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,23.3,34,418,1.4,11.55555556,157.5499471
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,23.3,34,836,1.4,4.333333333,154.0571429
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,23.3,34,418,1.4,11.66666667,157.1148148
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,23.3,34,836,1.4,4.333333333,154.497619
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,36.6,34,418,1.4,8.444444444,156.584283
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,667,36.6,34,836,1.4,3.333333333,153.8757576
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,34,418,1.4,8.666666667,156.6059354
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,34,836,1.4,3.444444444,153.6805556
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,23.3,67,418,1.4,11.55555556,157.5734656
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,23.3,67,836,1.4,4.333333333,155.0547619
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,23.3,67,418,1.4,11.33333333,157.367619
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,67,418,1.4,8.444444444,153.7915954
0,0,0,0,1.4,9,0.4,17,6,84,-33,43,667,23.3,67,418,1.4,11.33333333,156.9714286
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,67,836,1.4,3.444444444,153.1474747
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,667,23.3,67,418,1.4,11.44444444,157.3916667
0,0,0,0,1.4,9,0.4,17,6,84,-33,43,667,23.3,67,836,1.4,4.222222222,154.4598901
0,0,0,0,1.4,9,0.4,17,6,84,-33,43,667,36.6,67,418,1.4,8.222222222,156.469641
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,667,23.3,67,836,1.4,4.333333333,155.4547619
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,667,36.6,67,418,1.4,8.333333333,156.5551282
0,0,0,0,1.4,9,0.4,17,6,84,-33,43,667,36.6,67,836,1.4,3.333333333,153.7909091
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,23.3,34,418,1.4,11.44444444,155.628545
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,667,36.6,67,836,1.4,3.444444444,153.3714646
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,23.3,34,418,1.4,11.66666667,156.8148148
0,0,0,0,1.4,17,0.4,17,6,84,-33,43,334,23.3,34,836,1.4,4.222222222,154.4738095
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,23.3,34,836,1.4,3.333333333,154.8818182
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,23.3,34,418,1.4,9.222222222,157.6117406
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,36.6,34,836,1.4,3.111111111,152.4612121
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,23.3,34,418,1.4,9,157.2142857
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,36.6,34,836,1.4,2.777777778,152.6503704
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,36.6,34,418,1.4,7,155.0015152
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,23.3,34,836,1.4,3.666666667,154.1444444
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,36.6,34,418,1.4,6.888888889,154.7560606
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,23.3,67,836,1.4,3.666666667,154.2111111
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,23.3,67,418,1.4,9,158.3071429
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,36.6,34,836,1.4,3,153.7033333
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,23.3,67,418,1.4,9,158.2802469
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,36.6,34,836,1.4,2.666666667,153.1925926
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,36.6,34,418,1.4,7,156.2848485
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,23.3,34,836,1.4,3.444444444,155.4646465
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,36.6,34,418,1.4,7,156.6530303
0,0,0,0,1.4,17,0.4,17,6,84,34,86,667,23.3,67,418,1.4,10.33333333,155.1572917
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,23.3,34,418,1.4,9,157.8702381
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,23.3,34,836,1.4,3.555555556,154.2833333
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,23.3,34,418,1.4,9,157.2059524
0,0,0,0,1.4,17,0.4,17,6,84,34,86,667,36.6,67,836,1.4,2.777777778,151.5759259
0,0,0,0,1.4,17,0.4,17,6,84,34,86,667,36.6,67,418,1.4,7.666666667,154.9111111
0,0,0,0,1.4,17,0.4,17,6,84,34,43,667,36.6,67,836,1.4,2.888888889,151.7337037
0,0,0,0,1.4,17,0.4,17,6,84,34,43,667,36.6,67,418,1.4,7.444444444,154.6072464
0,0,0,0,1.4,17,0.4,17,6,84,34,86,667,23.3,67,836,1.4,3.666666667,153.8194444
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,23.3,67,836,1.4,3,154.1166667
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,36.6,67,418,1.4,6.333333333,155.5566667
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,36.6,67,836,1.4,2.333333333,151.6
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,36.6,67,836,1.4,2.555555556,152.5953704
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,23.3,67,418,1.4,8.111111111,157.1458462
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,23.3,67,836,1.4,3,153.1233333
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,23.3,67,418,1.4,8.333333333,157.5987179
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,23.3,67,836,1.4,3,154.0666667
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,36.6,67,418,1.4,6.333333333,155.4733333
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,36.6,67,836,1.4,2.333333333,152.1833333
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,36.6,67,418,1.4,6.333333333,156.24
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,36.6,34,418,1.4,6.333333333,155.6233333
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,36.6,34,836,1.4,2.555555556,152.1337963
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,36.6,34,418,1.4,6.222222222,156.0927193
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,23.3,34,836,1.4,3.111111111,153.6584848
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,23.3,67,418,1.4,8.333333333,157.6833333
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,23.3,67,836,1.4,3,153.82
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,23.3,67,418,1.4,8.111111111,157.672359
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,36.6,34,836,1.4,2.555555556,152.3064815
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,36.6,34,418,1.4,6.333333333,155.74
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,36.6,34,836,1.4,2.333333333,152.6625
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,36.6,34,418,1.4,6.333333333,155.0233333
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,23.3,34,836,1.4,3,153.4666667
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,23.3,34,418,1.4,8.333333333,157.274359
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,23.3,34,836,1.4,3,153.5
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,23.3,34,418,1.4,8.111111111,157.6460513
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,36.6,34,836,1.4,2.666666667,152.1333333
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,36.6,67,836,1.4,2.888888889,153.7366667
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,36.6,67,418,1.4,7,157.0727273
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,23.3,67,836,1.4,3.555555556,155.1729798
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,36.6,67,418,1.4,6.888888889,156.3984127
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,23.3,34,836,1.4,3,153.7466667
0,0,0,0,1.4,9,0.4,34,3,84,34,86,334,23.3,34,418,1.4,8.333333333,157.0076923
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,36.6,67,836,1.4,3,153.61
0,0,0,0,1.4,9,0.4,34,3,84,34,43,334,23.3,34,418,1.4,8.333333333,157.575641
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,36.6,67,836,1.4,3,153.9933333
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,67,418,1.4,7,156.5439394
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,23.3,67,836,1.4,3.666666667,155.0222222
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,36.6,67,418,1.4,6.777777778,156.4085859
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,23.3,67,836,1.4,3.555555556,155.3012626
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,23.3,67,418,1.4,9.111111111,157.7617406
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,67,836,1.4,3,153.7566667
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,23.3,67,418,1.4,9,157.9511905
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,36.6,34,418,1.4,6.888888889,156.7176768
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,23.3,34,836,1.4,3.666666667,154.5194444
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,36.6,34,418,1.4,7,156.7181818
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,36.6,34,836,1.4,3,153.2133333
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,23.3,67,418,1.4,9,157.9857143
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,36.6,34,836,1.4,3,154.1133333
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,23.3,67,418,1.4,9.111111111,158.2614122
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,23.3,67,836,1.4,3.555555556,155.2611111
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,36.6,34,418,1.4,6.888888889,156.9181818
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,23.3,34,836,1.4,3.666666667,154.6472222
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,34,418,1.4,6.888888889,157.1434343
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,36.6,34,836,1.4,3,154.3366667
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,23.3,34,418,1.4,9.111111111,158.0752463
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,34,836,1.4,3,153.2966667
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,667,23.3,34,418,1.4,9.222222222,157.6763136
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,667,23.3,34,836,1.4,3.444444444,154.635101
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,23.3,67,836,1.4,3.555555556,154.0388889
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,36.6,67,418,1.4,6.888888889,155.9005772
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,36.6,67,836,1.4,2.888888889,153.9122222
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,36.6,67,418,1.4,7,156.3772727
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,36.6,67,836,1.4,2.888888889,153.3448148
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,23.3,34,418,1.4,9,157.45
0,0,0,0,1.4,17,0.4,34,3,84,-33,43,334,23.3,34,836,1.4,3.555555556,154.9921717
0,0,0,0,1.4,17,0.4,34,3,84,-33,86,334,23.3,34,418,1.4,9.111111111,158.042775
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,23.3,67,836,1.4,3.666666667,154.7416667
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,36.6,67,418,1.4,6.666666667,156.1555556
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,334,36.6,67,836,1.4,3,154.5933333
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,36.6,67,418,1.4,6.888888889,154.7742424
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,334,36.6,67,836,1.4,3,153.5466667
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,23.3,67,418,1.4,9,155.2595238
0,0,0,0,1.4,9,0.4,34,3,84,-33,43,667,23.3,67,836,1.4,3.555555556,154.2820707
0,0,0,0,1.4,9,0.4,34,3,84,-33,86,667,23.3,67,418,1.4,9,156.6392857
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,23.3,67,418,1.4,11.44444444,157.453545
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,23.3,67,836,1.4,4.222222222,155.0509158
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,23.3,67,418,1.4,11.33333333,157.44
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,36.6,34,836,1.4,3.333333333,154.3242424
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,36.6,34,418,1.4,8.666666667,156.5197531
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,36.6,34,836,1.4,3.333333333,154.2121212
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,36.6,34,418,1.4,8.444444444,156.7377289
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,23.3,34,836,1.4,4.222222222,155.0692308
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,23.3,34,418,1.4,11.66666667,157.5361111
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,23.3,34,836,1.4,4.333333333,154.5333333
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,23.3,34,418,1.4,11.66666667,157.4018519
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,36.6,34,836,1.4,3.222222222,153.8439394
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,36.6,34,418,1.4,8.666666667,156.4419753
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,36.6,34,836,1.4,3.222222222,153.3766667
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,36.6,34,418,1.4,8.555555556,156.6261235
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,23.3,34,836,1.4,4.222222222,154.8586081
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,23.3,34,836,1.4,4.222222222,154.15
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,23.3,34,418,1.4,11.55555556,156.834709
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,36.6,67,836,1.4,2.666666667,150.1555556
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,23.3,34,418,1.4,11.55555556,156.6206878
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,36.6,67,836,1.4,2.555555556,150.025463
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,36.6,67,418,1.4,6.444444444,154.5131746
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,23.3,67,836,1.4,3.222222222,153.6621212
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,36.6,67,418,1.4,6.222222222,152.8487719
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,23.3,67,836,1.4,3.111111111,154.0593939
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,23.3,67,418,1.4,8.333333333,157.2615385
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,36.6,67,836,1.4,2.666666667,151.6518519
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,23.3,67,418,1.4,8.222222222,157.6286667
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,36.6,67,836,1.4,2.666666667,151.0148148
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,36.6,67,418,1.4,6.555555556,155.2163492
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,23.3,67,836,1.4,3.111111111,153.7445455
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,36.6,67,418,1.4,6.333333333,155.3466667
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,23.3,67,418,1.4,8.333333333,157.274359
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,36.6,34,836,1.4,2.666666667,152.3222222
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,23.3,67,418,1.4,8.555555556,156.8954891
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,23.3,67,836,1.4,3,154.4066667
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,36.6,34,418,1.4,6.333333333,155.8266667
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,23.3,34,836,1.4,3.111111111,153.8227273
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,36.6,34,418,1.4,6.444444444,155.3311905
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,36.6,34,836,1.4,2.555555556,151.9550926
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,23.3,34,418,1.4,8.333333333,155.3692308
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,36.6,34,836,1.4,2.666666667,152.4888889
0,0,0,0,1.4,17,0.4,34,3,84,34,86,667,23.3,34,418,1.4,8.555555556,156.5333333
0,0,0,0,1.4,17,0.4,34,3,84,34,43,667,23.3,34,836,1.4,3,153.7933333
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,36.6,34,418,1.4,6.333333333,155.475
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,23.3,34,836,1.4,3.222222222,152.929697
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,36.6,34,418,1.4,6.333333333,155.6366667
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,36.6,34,836,1.4,2.666666667,152.262963
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,36.6,67,836,1.4,2.555555556,151.7375
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,23.3,34,418,1.4,8.333333333,157.0230275
0,0,0,0,1.4,17,0.4,34,3,84,34,43,334,23.3,34,836,1.4,3,153.44
0,0,0,0,1.4,17,0.4,34,3,84,34,86,334,23.3,34,418,1.4,8.444444444,157.1058405
0,0,0,0,1.4,9,0.4,34,3,84,34,86,667,36.6,67,418,1.4,6.333333333,152.9333333
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,334,36.6,67,418,1.4,8.444444444,156.6195632
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,334,23.3,67,836,1.4,4.333333333,155.1
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,334,36.6,67,418,1.4,8.333333333,156.6089744
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,334,36.6,67,836,1.4,3.333333333,153.9909091
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,667,23.3,67,418,1.4,11.44444444,157.889418
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,334,36.6,67,836,1.4,3.555555556,153.8795455
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,667,23.3,67,418,1.4,11.55555556,157.598254
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,667,23.3,67,836,1.4,4.111111111,155.1369963
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,667,36.6,67,418,1.4,8.333333333,157.0512821
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,667,23.3,67,836,1.4,4.333333333,154.8642857
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,667,36.6,67,418,1.4,8.333333333,156.9448718
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,667,36.6,67,836,1.4,3.333333333,153.8787879
0,0,0,0,1.4,9,0.4,34,6,84,34,43,334,23.3,34,418,1.4,10.22222222,157.3023858
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,667,36.6,67,836,1.4,3.444444444,154.0219697
0,0,0,0,1.4,9,0.4,34,6,84,34,43,334,23.3,34,836,1.4,3.666666667,154.2222222
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,36.6,67,418,1.4,8.333333333,156.7038462
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,36.6,67,836,1.4,3.333333333,154.1060606
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,334,36.6,67,418,1.4,8.333333333,156.7269231
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,23.3,67,836,1.4,4.333333333,154.652381
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,23.3,67,418,1.4,11.55555556,157.2449735
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,23.3,67,836,1.4,4.111111111,154.8924908
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,23.3,67,418,1.4,11.33333333,157.8193557
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,36.6,67,836,1.4,3.555555556,153.460101
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,36.6,67,418,1.4,8.333333333,156.6307692
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,36.6,67,836,1.4,3.222222222,154.1739394
0,0,0,0,1.4,9,0.4,34,6,84,-33,43,667,36.6,67,418,1.4,8.333333333,156.5820513
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,23.3,67,836,1.4,4.333333333,155.197619
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,334,23.3,34,418,1.4,11.66666667,157.6787037
0,0,0,0,1.4,17,0.4,34,6,84,-33,43,334,23.3,34,836,1.4,4.222222222,155.2468864
