$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,<$f2,<$f3
-1,3,3,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,3.0,-1.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,-1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,2.0,2.0,606.0,99487.0
1,-1,3,1.0,3.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,-1.0,1.0,0.0,2.0,0.0,2.0,-1.0,599.0,99484.0
3,1,0,1.0,-1.0,1.0,2.0,1.0,-1.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,-1.0,3.0,2.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,3.0,-1.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,585.0,99518.0
1,2,3,-1.0,3.0,-1.0,2.0,2.0,-1.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,-1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,-1.0,3.0,3.0,1.0,0.0,3.0,-1.0,0.0,2.0,-1.0,1.0,-1.0,2.0,2.0,1.0,1.0,-1.0,0.0,600.0,99476.0
1,1,3,3.0,1.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,3.0,3.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,-1.0,3.0,2.0,0.0,2.0,601.0,99501.0
1,0,-1,1.0,-1.0,-1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,3.0,0.0,1.0,2.0,3.0,-1.0,-1.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,-1.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,566.0,99506.0
0,0,-1,-1.0,3.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,-1.0,2.0,2.0,-1.0,3.0,3.0,1.0,-1.0,2.0,2.0,-1.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,-1.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,-1.0,-1.0,3.0,1.0,1.0,579.0,99515.0
2,-1,1,-1.0,0.0,3.0,-1.0,2.0,1.0,-1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,-1.0,1.0,3.0,3.0,2.0,-1.0,3.0,-1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,-1.0,2.0,1.0,2.0,3.0,0.0,-1.0,2.0,566.0,99512.0
2,0,0,3.0,2.0,2.0,-1.0,3.0,-1.0,1.0,2.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,0.0,1.0,1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,0.0,-1.0,0.0,3.0,-1.0,2.0,-1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,527.0,99551.0
2,2,2,3.0,2.0,0.0,-1.0,2.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.0,1.0,3.0,1.0,1.0,-1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,-1.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,574.0,99494.0
0,-1,0,3.0,2.0,0.0,2.0,-1.0,0.0,3.0,2.0,2.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,-1.0,-1.0,2.0,3.0,570.0,99499.0
1,2,0,1.0,2.0,1.0,-1.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,3.0,-1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,-1.0,-1.0,3.0,3.0,0.0,1.0,-1.0,614.0,99493.0
1,0,2,-1.0,-1.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,-1.0,0.0,3.0,-1.0,3.0,-1.0,-1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,-1.0,0.0,2.0,2.0,0.0,2.0,-1.0,2.0,-1.0,-1.0,1.0,2.0,3.0,1.0,1.0,-1.0,520.0,99572.0
-1,1,0,0.0,0.0,-1.0,1.0,0.0,2.0,-1.0,1.0,1.0,3.0,2.0,2.0,-1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,3.0,1.0,3.0,1.0,-1.0,0.0,1.0,-1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,-1.0,0.0,-1.0,-1.0,3.0,-1.0,525.0,99560.0
2,3,1,3.0,2.0,1.0,-1.0,0.0,-1.0,1.0,3.0,2.0,-1.0,-1.0,-1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,-1.0,1.0,2.0,2.0,2.0,0.0,-1.0,0.0,2.0,0.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,551.0,99511.0
1,3,3,2.0,3.0,2.0,3.0,0.0,2.0,-1.0,2.0,3.0,2.0,0.0,-1.0,-1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,-1.0,1.0,2.0,0.0,-1.0,3.0,1.0,3.0,0.0,1.0,0.0,-1.0,1.0,-1.0,2.0,3.0,3.0,-1.0,1.0,-1.0,1.0,3.0,0.0,1.0,573.0,99501.0
-1,-1,0,0.0,2.0,1.0,2.0,0.0,2.0,-1.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,-1.0,-1.0,3.0,1.0,0.0,1.0,2.0,-1.0,2.0,1.0,1.0,3.0,3.0,-1.0,-1.0,0.0,3.0,1.0,3.0,1.0,-1.0,1.0,0.0,0.0,3.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,528.0,99528.0
0,-1,2,2.0,3.0,-1.0,-1.0,1.0,0.0,3.0,-1.0,2.0,-1.0,-1.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,-1.0,3.0,0.0,1.0,-1.0,3.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,551.0,99504.0
3,2,1,0.0,3.0,0.0,-1.0,3.0,-1.0,0.0,0.0,-1.0,3.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,-1.0,2.0,-1.0,3.0,-1.0,-1.0,2.0,2.0,2.0,2.0,1.0,-1.0,0.0,-1.0,-1.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,576.0,99527.0
1,-1,3,2.0,2.0,0.0,2.0,2.0,2.0,1.0,-1.0,3.0,1.0,1.0,3.0,2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,2.0,3.0,-1.0,2.0,1.0,1.0,2.0,3.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,-1.0,0.0,3.0,-1.0,1.0,3.0,569.0,99499.0
1,2,1,2.0,-1.0,2.0,-1.0,1.0,1.0,2.0,0.0,2.0,0.0,-1.0,3.0,3.0,-1.0,0.0,1.0,-1.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,-1.0,0.0,2.0,3.0,0.0,2.0,-1.0,0.0,-1.0,3.0,0.0,3.0,592.0,99475.0
-1,0,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,-1.0,3.0,2.0,-1.0,-1.0,3.0,0.0,1.0,3.0,2.0,-1.0,1.0,-1.0,3.0,2.0,-1.0,590.0,99498.0
0,2,0,-1.0,-1.0,1.0,1.0,2.0,-1.0,0.0,3.0,2.0,2.0,3.0,-1.0,3.0,-1.0,-1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,-1.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,-1.0,-1.0,3.0,0.0,0.0,-1.0,-1.0,3.0,3.0,2.0,0.0,1.0,573.0,99508.0
2,-1,1,2.0,1.0,3.0,1.0,-1.0,-1.0,3.0,2.0,2.0,-1.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,-1.0,2.0,-1.0,3.0,0.0,2.0,0.0,3.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,2.0,2.0,578.0,99502.0
3,0,0,2.0,3.0,0.0,-1.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,-1.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,-1.0,2.0,1.0,-1.0,3.0,3.0,0.0,1.0,-1.0,-1.0,2.0,1.0,-1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,1.0,-1.0,0.0,596.0,99499.0
2,1,3,0.0,0.0,3.0,3.0,2.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,-1.0,2.0,3.0,-1.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,545.0,99519.0
-1,2,1,-1.0,-1.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,-1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,-1.0,0.0,606.0,99479.0
0,2,1,-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,2.0,3.0,3.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,-1.0,-1.0,3.0,3.0,3.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,1.0,2.0,2.0,2.0,585.0,99500.0
1,-1,3,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,-1.0,3.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,-1.0,1.0,0.0,0.0,531.0,99517.0
2,-1,3,2.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,-1.0,1.0,2.0,-1.0,3.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,-1.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,-1.0,586.0,99486.0
-1,3,2,3.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,2.0,3.0,0.0,3.0,-1.0,3.0,0.0,-1.0,-1.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,-1.0,-1.0,0.0,0.0,536.0,99526.0
2,2,-1,0.0,-1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,-1.0,-1.0,3.0,1.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,3.0,2.0,-1.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,561.0,99510.0
-1,1,-1,-1.0,-1.0,0.0,3.0,-1.0,2.0,0.0,1.0,1.0,1.0,2.0,-1.0,2.0,0.0,-1.0,-1.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,-1.0,0.0,-1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,-1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,-1.0,3.0,545.0,99532.0
0,-1,0,1.0,0.0,-1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,-1.0,-1.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,-1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,-1.0,3.0,-1.0,3.0,1.0,0.0,2.0,-1.0,2.0,2.0,2.0,601.0,99463.0
2,1,1,0.0,2.0,-1.0,2.0,3.0,-1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,0.0,2.0,-1.0,0.0,-1.0,589.0,99528.0
0,3,1,2.0,-1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,2.0,2.0,3.0,1.0,3.0,-1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0,0.0,3.0,2.0,3.0,3.0,-1.0,2.0,3.0,0.0,583.0,99507.0
1,3,0,-1.0,2.0,3.0,3.0,0.0,2.0,-1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,-1.0,2.0,2.0,-1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,3.0,588.0,99491.0
1,0,3,-1.0,3.0,1.0,1.0,0.0,3.0,2.0,-1.0,2.0,3.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,3.0,1.0,2.0,2.0,-1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,574.0,99494.0
1,3,1,-1.0,0.0,-1.0,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,3.0,1.0,3.0,-1.0,2.0,1.0,2.0,3.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,2.0,-1.0,0.0,2.0,2.0,2.0,0.0,-1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,517.0,99552.0
3,2,-1,-1.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,-1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,-1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,-1.0,1.0,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,582.0,99482.0
-1,0,1,0.0,0.0,3.0,-1.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,-1.0,1.0,2.0,-1.0,1.0,3.0,3.0,3.0,-1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,2.0,0.0,-1.0,2.0,2.0,0.0,564.0,99524.0
3,1,0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,0.0,1.0,2.0,-1.0,2.0,3.0,-1.0,3.0,1.0,2.0,2.0,2.0,576.0,99515.0
2,1,3,-1.0,3.0,2.0,1.0,3.0,-1.0,3.0,0.0,1.0,1.0,2.0,2.0,-1.0,0.0,3.0,0.0,2.0,1.0,-1.0,3.0,3.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,3.0,2.0,1.0,1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,-1.0,2.0,-1.0,549.0,99536.0
3,1,0,2.0,2.0,0.0,3.0,3.0,-1.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0,2.0,1.0,1.0,2.0,-1.0,-1.0,0.0,3.0,3.0,-1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,-1.0,2.0,2.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,3.0,571.0,99499.0
1,3,3,2.0,0.0,2.0,-1.0,0.0,0.0,-1.0,1.0,3.0,1.0,3.0,2.0,2.0,-1.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,-1.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,-1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,-1.0,0.0,3.0,-1.0,3.0,2.0,0.0,-1.0,1.0,1.0,598.0,99493.0
-1,3,2,1.0,2.0,3.0,-1.0,-1.0,0.0,1.0,2.0,0.0,2.0,-1.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0,-1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,2.0,2.0,3.0,0.0,1.0,-1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,-1.0,3.0,-1.0,590.0,99490.0
1,1,-1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,-1.0,1.0,3.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,2.0,3.0,0.0,-1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,588.0,99519.0
1,-1,-1,0.0,2.0,0.0,3.0,2.0,-1.0,3.0,2.0,2.0,-1.0,1.0,0.0,0.0,3.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,3.0,-1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,0.0,1.0,569.0,99520.0
0,-1,2,3.0,0.0,2.0,0.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,3.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,-1.0,-1.0,2.0,1.0,1.0,3.0,2.0,-1.0,2.0,1.0,0.0,0.0,2.0,492.0,99557.0
2,-1,1,2.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,-1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,-1.0,3.0,1.0,3.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,3.0,2.0,3.0,-1.0,2.0,-1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,608.0,99490.0
0,0,2,-1.0,1.0,0.0,1.0,2.0,2.0,2.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,-1.0,2.0,2.0,2.0,-1.0,1.0,2.0,3.0,-1.0,2.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,1.0,550.0,99538.0
0,1,0,2.0,3.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,-1.0,1.0,2.0,-1.0,3.0,-1.0,-1.0,0.0,0.0,1.0,3.0,-1.0,-1.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,-1.0,2.0,589.0,99493.0
-1,2,2,-1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,614.0,99463.0
-1,-1,2,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,-1.0,3.0,-1.0,3.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,1.0,0.0,3.0,-1.0,0.0,0.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,2.0,0.0,-1.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,534.0,99542.0
0,0,-1,-1.0,2.0,0.0,1.0,3.0,-1.0,1.0,1.0,-1.0,3.0,-1.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,-1.0,0.0,3.0,-1.0,-1.0,1.0,2.0,0.0,2.0,0.0,3.0,549.0,99547.0
1,-1,0,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,2.0,2.0,-1.0,2.0,-1.0,1.0,2.0,0.0,1.0,0.0,2.0,-1.0,-1.0,2.0,3.0,3.0,-1.0,0.0,2.0,2.0,1.0,1.0,3.0,-1.0,2.0,0.0,0.0,0.0,3.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,3.0,513.0,99589.0
1,0,-1,0.0,2.0,1.0,-1.0,3.0,2.0,-1.0,1.0,3.0,1.0,2.0,0.0,-1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,-1.0,2.0,-1.0,3.0,1.0,-1.0,0.0,1.0,-1.0,3.0,554.0,99528.0
0,0,-1,2.0,1.0,1.0,2.0,2.0,3.0,3.0,-1.0,2.0,3.0,-1.0,2.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,0.0,3.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,560.0,99509.0
1,-1,2,3.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,3.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,-1.0,3.0,3.0,-1.0,-1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,-1.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,587.0,99494.0
3,0,1,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,-1.0,1.0,1.0,2.0,3.0,0.0,2.0,-1.0,-1.0,1.0,-1.0,0.0,3.0,-1.0,1.0,3.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,568.0,99533.0
2,0,2,0.0,3.0,2.0,3.0,-1.0,2.0,-1.0,-1.0,2.0,3.0,1.0,-1.0,3.0,1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,3.0,0.0,1.0,-1.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,572.0,99526.0
-1,3,1,3.0,-1.0,2.0,2.0,0.0,0.0,3.0,-1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,-1.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-1.0,-1.0,3.0,3.0,0.0,0.0,0.0,606.0,99475.0
3,0,2,1.0,3.0,-1.0,0.0,2.0,3.0,0.0,2.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,-1.0,3.0,1.0,3.0,-1.0,2.0,0.0,2.0,2.0,3.0,-1.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,-1.0,2.0,2.0,0.0,1.0,0.0,1.0,-1.0,3.0,-1.0,2.0,606.0,99463.0
1,1,3,3.0,1.0,-1.0,1.0,0.0,2.0,3.0,3.0,0.0,-1.0,1.0,0.0,2.0,0.0,2.0,-1.0,0.0,-1.0,1.0,2.0,0.0,0.0,-1.0,1.0,2.0,1.0,-1.0,-1.0,2.0,-1.0,2.0,3.0,2.0,0.0,-1.0,-1.0,2.0,1.0,2.0,-1.0,2.0,0.0,0.0,-1.0,2.0,0.0,2.0,539.0,99519.0
