$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,<$f1,<$f2
1,1.0,3,0.0,1.0,0.0,1.0,2.0,1.0,3.0,-1.0,3.0,3.0,2.0,3.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,-1.0,1.0,3.0,2.0,2.0,-1.0,2.0,3.0,-1.0,1.0,96648.0,622.0
0,-1.0,-1,3.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,-1.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,-1.0,2.0,0.0,-1.0,0.0,96347.0,618.0
1,0.0,2,1.0,3.0,0.0,2.0,1.0,-1.0,2.0,-1.0,3.0,1.0,0.0,0.0,1.0,3.0,-1.0,2.0,0.0,3.0,-1.0,3.0,0.0,2.0,-1.0,3.0,-1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,-1.0,3.0,1.0,96398.0,619.0
1,2.0,1,2.0,1.0,3.0,1.0,3.0,3.0,3.0,-1.0,3.0,0.0,2.0,2.0,3.0,3.0,-1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,-1.0,2.0,96607.0,644.0
1,3.0,1,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,-1.0,1.0,-1.0,2.0,2.0,3.0,2.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,-1.0,0.0,3.0,1.0,96447.0,613.0
2,-1.0,1,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,2.0,3.0,-1.0,2.0,2.0,1.0,1.0,-1.0,3.0,3.0,-1.0,3.0,0.0,-1.0,2.0,2.0,2.0,-1.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,-1.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,96312.0,587.0
1,0.0,1,1.0,0.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,3.0,3.0,-1.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,96287.0,647.0
-1,0.0,0,0.0,2.0,1.0,-1.0,1.0,-1.0,3.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,-1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,-1.0,2.0,-1.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,96378.0,607.0
0,2.0,0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,-1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,2.0,1.0,96091.0,659.0
3,1.0,3,-1.0,1.0,1.0,-1.0,2.0,0.0,0.0,1.0,1.0,3.0,-1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,2.0,-1.0,2.0,1.0,0.0,2.0,1.0,-1.0,2.0,-1.0,96385.0,598.0
1,-1.0,0,1.0,1.0,3.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,-1.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,-1.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,-1.0,2.0,96684.0,579.0
3,1.0,0,3.0,3.0,1.0,3.0,2.0,-1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,2.0,3.0,1.0,1.0,-1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,-1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,-1.0,0.0,96513.0,640.0
-1,1.0,0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,-1.0,2.0,3.0,96209.0,658.0
1,-1.0,0,-1.0,0.0,0.0,2.0,2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,1.0,1.0,-1.0,2.0,-1.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,2.0,2.0,0.0,2.0,2.0,1.0,96987.0,511.0
2,1.0,1,0.0,3.0,1.0,-1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,-1.0,2.0,1.0,-1.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,96166.0,632.0
0,0.0,3,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,-1.0,3.0,2.0,1.0,1.0,2.0,-1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,-1.0,1.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,96312.0,625.0
0,2.0,3,2.0,2.0,-1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,-1.0,-1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,-1.0,3.0,95925.0,655.0
0,1.0,2,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,-1.0,1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,-1.0,3.0,0.0,3.0,2.0,1.0,0.0,-1.0,2.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,3.0,3.0,3.0,2.0,96416.0,619.0
2,0.0,0,0.0,-1.0,1.0,-1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,-1.0,2.0,0.0,0.0,0.0,2.0,1.0,-1.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,-1.0,3.0,3.0,95841.0,656.0
-1,2.0,0,0.0,2.0,2.0,-1.0,0.0,1.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,2.0,-1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,-1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,-1.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,96400.0,602.0
-1,-1.0,0,-1.0,-1.0,1.0,3.0,1.0,3.0,2.0,2.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,-1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,96412.0,640.0
0,0.0,0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0,-1.0,0.0,-1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,-1.0,1.0,0.0,1.0,1.0,1.0,2.0,-1.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,-1.0,2.0,3.0,0.0,95902.0,642.0
3,2.0,0,0.0,0.0,3.0,-1.0,2.0,0.0,2.0,2.0,2.0,-1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,3.0,-1.0,3.0,0.0,1.0,1.0,1.0,3.0,-1.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,-1.0,1.0,-1.0,2.0,2.0,0.0,96335.0,602.0
3,1.0,2,-1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,-1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,-1.0,-1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,-1.0,1.0,0.0,3.0,3.0,2.0,-1.0,1.0,3.0,1.0,0.0,96514.0,640.0
0,1.0,2,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,-1.0,-1.0,2.0,0.0,0.0,3.0,-1.0,-1.0,2.0,1.0,96148.0,627.0
2,0.0,2,0.0,0.0,-1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,3.0,-1.0,3.0,1.0,3.0,-1.0,0.0,0.0,0.0,-1.0,2.0,3.0,0.0,1.0,0.0,3.0,96347.0,587.0
2,0.0,2,-1.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,1.0,0.0,-1.0,3.0,1.0,-1.0,0.0,0.0,2.0,96415.0,612.0
1,3.0,1,2.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0,3.0,2.0,0.0,3.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,-1.0,2.0,1.0,0.0,-1.0,96178.0,587.0
1,2.0,2,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,-1.0,0.0,2.0,3.0,96297.0,615.0
0,1.0,2,2.0,3.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0,2.0,3.0,0.0,0.0,-1.0,1.0,2.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,-1.0,-1.0,96533.0,575.0
-1,1.0,0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,-1.0,2.0,-1.0,3.0,2.0,2.0,1.0,-1.0,2.0,2.0,-1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,96177.0,660.0
1,3.0,1,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,2.0,2.0,-1.0,0.0,-1.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,3.0,2.0,-1.0,0.0,-1.0,3.0,-1.0,1.0,2.0,0.0,0.0,0.0,-1.0,2.0,2.0,1.0,96538.0,555.0
3,-1.0,1,2.0,-1.0,1.0,3.0,0.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,-1.0,2.0,0.0,1.0,-1.0,0.0,2.0,2.0,-1.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,96409.0,620.0
1,0.0,2,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,-1.0,2.0,0.0,2.0,0.0,-1.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,-1.0,-1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,96215.0,653.0
0,2.0,2,2.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,-1.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,-1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,-1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,95845.0,687.0
0,1.0,3,1.0,1.0,2.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,2.0,1.0,0.0,0.0,-1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,-1.0,2.0,-1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,-1.0,96240.0,601.0
0,1.0,1,1.0,0.0,2.0,1.0,-1.0,3.0,1.0,2.0,1.0,0.0,-1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,0.0,2.0,2.0,-1.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,-1.0,1.0,2.0,0.0,96068.0,651.0
1,0.0,3,0.0,0.0,3.0,3.0,1.0,-1.0,-1.0,2.0,3.0,2.0,0.0,-1.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,-1.0,2.0,0.0,96019.0,670.0
-1,2.0,3,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,-1.0,2.0,2.0,-1.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,-1.0,96105.0,636.0
1,0.0,0,2.0,1.0,-1.0,0.0,2.0,3.0,3.0,1.0,0.0,-1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,-1.0,0.0,-1.0,1.0,1.0,2.0,2.0,2.0,-1.0,2.0,1.0,2.0,3.0,-1.0,2.0,0.0,2.0,-1.0,2.0,1.0,1.0,0.0,2.0,-1.0,96347.0,600.0
3,2.0,-1,3.0,2.0,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,-1.0,1.0,2.0,2.0,1.0,3.0,-1.0,1.0,1.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,96048.0,655.0
2,-1.0,1,0.0,2.0,1.0,1.0,1.0,3.0,-1.0,-1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,-1.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,2.0,1.0,2.0,3.0,96414.0,581.0
2,-1.0,1,-1.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,3.0,3.0,-1.0,-1.0,1.0,1.0,-1.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,0.0,3.0,-1.0,2.0,2.0,3.0,2.0,1.0,96385.0,631.0
3,2.0,-1,3.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,-1.0,3.0,2.0,1.0,2.0,2.0,3.0,-1.0,0.0,0.0,3.0,-1.0,1.0,2.0,3.0,1.0,-1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,-1.0,96342.0,618.0
2,0.0,3,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,2.0,2.0,-1.0,-1.0,2.0,-1.0,0.0,1.0,3.0,-1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,-1.0,2.0,1.0,-1.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,-1.0,96263.0,594.0
3,0.0,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,-1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-1.0,3.0,2.0,1.0,-1.0,3.0,3.0,-1.0,1.0,3.0,2.0,0.0,-1.0,3.0,2.0,2.0,0.0,96209.0,630.0
2,2.0,-1,3.0,2.0,0.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,2.0,-1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,-1.0,-1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,96273.0,614.0
0,1.0,-1,0.0,3.0,3.0,2.0,1.0,0.0,3.0,-1.0,0.0,0.0,-1.0,2.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,2.0,1.0,0.0,-1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,-1.0,0.0,1.0,-1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,96572.0,588.0
-1,1.0,2,2.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,-1.0,3.0,1.0,3.0,2.0,2.0,-1.0,2.0,3.0,-1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,96449.0,578.0
3,1.0,2,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,-1.0,0.0,1.0,1.0,0.0,-1.0,3.0,-1.0,0.0,3.0,3.0,0.0,3.0,1.0,-1.0,1.0,2.0,0.0,2.0,-1.0,3.0,2.0,-1.0,1.0,3.0,0.0,-1.0,0.0,2.0,0.0,1.0,3.0,-1.0,2.0,1.0,0.0,-1.0,2.0,-1.0,96349.0,595.0
2,2.0,2,2.0,0.0,2.0,1.0,2.0,-1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,-1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,-1.0,0.0,2.0,3.0,-1.0,2.0,3.0,0.0,96233.0,669.0
1,-1.0,-1,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,-1.0,1.0,-1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,-1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,2.0,2.0,0.0,0.0,1.0,0.0,95965.0,621.0
2,1.0,2,-1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,-1.0,0.0,-1.0,3.0,1.0,2.0,3.0,2.0,-1.0,2.0,0.0,2.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,-1.0,3.0,-1.0,1.0,0.0,0.0,3.0,96722.0,565.0
0,0.0,0,2.0,0.0,0.0,3.0,1.0,-1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,-1.0,1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,3.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,0.0,2.0,0.0,96276.0,577.0
1,-1.0,2,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,2.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,96288.0,582.0
0,0.0,0,-1.0,3.0,1.0,2.0,0.0,-1.0,3.0,-1.0,1.0,2.0,-1.0,2.0,3.0,0.0,3.0,-1.0,1.0,-1.0,1.0,0.0,2.0,0.0,2.0,-1.0,-1.0,0.0,2.0,1.0,1.0,1.0,1.0,-1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,-1.0,0.0,3.0,96396.0,570.0
1,2.0,0,1.0,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,-1.0,2.0,0.0,3.0,1.0,3.0,-1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,-1.0,2.0,1.0,-1.0,0.0,2.0,1.0,95973.0,637.0
0,-1.0,3,0.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,-1.0,-1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.0,1.0,3.0,-1.0,0.0,1.0,1.0,96002.0,643.0
1,2.0,0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,-1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,-1.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,-1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,-1.0,3.0,0.0,-1.0,96269.0,642.0
3,0.0,0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,-1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,-1.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,-1.0,1.0,2.0,0.0,95945.0,667.0
0,0.0,2,2.0,1.0,2.0,-1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,3.0,-1.0,0.0,-1.0,0.0,1.0,1.0,2.0,-1.0,3.0,1.0,1.0,-1.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,-1.0,3.0,2.0,2.0,1.0,-1.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,96359.0,607.0
2,2.0,0,1.0,2.0,-1.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,-1.0,0.0,2.0,1.0,-1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,96133.0,623.0
2,3.0,0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,2.0,0.0,-1.0,1.0,-1.0,3.0,3.0,-1.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,-1.0,2.0,0.0,1.0,2.0,96631.0,573.0
-1,1.0,-1,-1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,-1.0,3.0,0.0,3.0,2.0,1.0,1.0,-1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,-1.0,2.0,1.0,1.0,0.0,-1.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,-1.0,0.0,96407.0,624.0
